2.12472,-0.843435,-0.795874,-0.414218,-9.66466,53.944,6.59728,-71.8121,24.2575,33.3803,-20.8507,1.31657,-89.13,-29.7192,-29.4845,-36.6065,-77.8889,43.6837,21.9213,-32.2924
-0.677203,-1.63441,1.44436,-0.758869,-22.5756,34.7097,47.1269,21.0067,80.6272,67.5935,37.21,-19.9158,41.7286,0.0143139,-56.7915,-32.4894,73.3259,29.2317,31.2905,-52.035
-1.59563,2.26495,-0.0852083,-0.13688,5.04029,-0.367428,25.7059,82.8078,-47.4139,-79.0912,-24.9731,-10.4803,-50.3746,-33.0436,52.2327,78.2015,-67.5423,-21.3596,-69.6491,-45.7855
-2.41656,-1.29622,0.387393,-1.06763,10.3766,44.4686,-15.7022,55.5575,72.1777,68.4763,54.5244,46.6897,9.09691,-41.0742,27.8509,-52.0696,-75.7041,-7.82083,72.6446,13.7867
-1.99774,-1.00913,1.65598,4.70995,22.8216,-29.8085,-3.62113,12.0547,43.3257,-53.5213,-75.397,-41.5717,44.8524,26.7758,-78.9208,-20.3121,68.4145,39.6539,-2.3445,-84.0424
-1.24923,0.478023,-0.808181,-2.42459,10.2759,25.7898,-44.9618,40.5749,31.7552,-32.2933,0.554484,35.1273,-15.5837,-92.2614,30.0137,89.6011,27.3376,74.9414,-10.919,67.5652
0.739987,-1.70512,-0.419763,-5.88074,31.8494,14.4431,-33.0787,58.647,46.9612,-83.4586,-2.72873,45.079,-87.6604,-47.2389,-13.064,-18.9914,59.967,-1.55422,-74.9601,-10.7139
1.84222,1.32716,0.497552,9.59948,95.1286,-24.9501,-68.7222,33.5493,-19.7376,81.1847,-15.5826,-66.9332,19.6031,-23.2632,-35.0092,0.554183,45.3878,51.5206,-0.0492397,52.2297
1.43694,-0.0546537,-0.879321,-7.12508,52.493,-16.1866,83.2517,37.5234,16.2051,39.0712,58.3721,39.0927,-10.6576,-79.9174,-67.1141,14.0457,36.2709,-30.2115,-10.2173,-86.9935
1.364,-0.866518,1.98866,-3.12969,10.35,61.7407,-55.8032,45.3808,-32.9191,30.9249,-28.8225,-35.2691,-17.8654,7.10079,71.8869,53.9491,-66.2959,31.3755,20.4928,-14.4721
-1.64267,-0.264437,-2.42965,0.263839,17.3022,-0.580462,-57.8595,-13.241,-37.6257,27.6497,43.755,72.6788,51.5514,-65.8507,68.8348,-1.33627,65.5726,-66.4131,45.5172,-47.2202
-0.59168,-0.2105,-0.360567,-7.02012,47.572,82.4188,-33.6697,-43.5848,5.10239,7.90883,-24.183,-73.6034,-33.9468,-32.2109,-14.5801,30.7677,-42.7744,36.9403,43.8403,-74.4963
2.54328,0.491577,1.94287,5.74853,35.57,-48.5323,-68.569,-23.5315,-48.9064,50.4317,56.8336,93.4836,-58.8013,53.3311,74.3703,34.7081,25.4201,69.5371,6.73871,-35.672
-1.9032,1.92794,-1.40357,0.268681,-2.25166,-25.5186,-1.52307,47.9743,45.7967,72.3443,-55.2087,-8.68886,-71.402,79.9861,-9.26429,72.9318,77.4361,-16.4401,55.9153,-77.4241
2.4231,-0.57661,-0.184898,-0.923195,-5.6916,-19.1743,68.2326,36.4706,47.6245,74.7685,-78.7821,-8.28497,3.51763,30.2708,58.2859,-42.409,17.137,-22.2141,-2.97761,-79.0474
-1.21139,0.953797,-0.492204,-1.44392,1.35328,-50.7214,-40.0772,64.2458,-51.1995,40.8671,-20.3566,-84.0951,-52.311,29.8548,-26.3078,-25.7624,35.5671,-79.5937,48.644,61.3079
-2.0937,0.998278,-0.82437,4.79775,24.3409,6.82245,17.2548,73.156,-36.0177,-35.4349,13.4956,86.5028,3.90768,66.1253,18.8656,26.3082,-0.723188,28.0679,31.3074,-38.2893
-2.28187,0.411225,1.98654,5.9113,34.1876,75.7381,-17.8895,27.5741,80.6176,-23.8556,-50.9497,-60.9749,-46.1315,9.27135,-62.6807,-71.892,-55.728,63.1842,-56.8784,-26.1735
-2.50187,0.754051,-1.9357,-0.233033,-38.5331,66.7457,18.4929,50.2342,-53.9885,53.387,24.2364,-59.28,1.0238,-47.5504,4.84085,52.7036,4.38096,-24.0008,-21.7204,-25.8884
-2.76218,0.144731,1.60231,-0.356021,-30.6217,-91.4494,52.8596,-22.3561,42.036,57.9156,-84.7363,-24.8546,35.5353,73.0915,-51.2079,14.3225,32.7527,4.08947,24.0424,87.28
-1.54507,-1.71285,-0.342255,1.32451,-6.27551,43.9266,-57.8004,-27.3473,13.711,-0.49497,80.3526,33.7933,-29.2186,-16.831,50.5675,-3.2132,-2.22153,12.9896,34.1049,-88.43
1.63694,0.520453,-2.47254,3.62405,7.44698,17.859,7.33305,-14.643,-11.5299,59.5631,14.0097,4.66736,-61.274,48.5639,40.7397,-27.6849,58.206,86.7237,18.0722,57.5442
-0.379792,-1.29627,-2.00041,0.16756,-2.09243,26.0114,55.2456,-18.9634,-9.03929,-28.1031,29.93,24.8486,-0.0988477,-22.2252,2.4354,-86.4286,-89.8682,26.353,47.7414,-90.1913
1.25505,-0.658139,-0.0148116,4.44773,21.3356,-20.0088,73.5716,27.6437,-49.5572,24.6439,6.58578,-29.8364,-32.145,0.303147,45.0724,0.27451,-35.2228,70.1961,-3.44846,-97.3845
1.75161,2.26056,-0.735572,6.4464,41.6308,42.7825,74.725,-13.38,-60.3172,53.8649,-53.5251,28.9875,-77.7389,-20.3615,-32.1797,13.5754,46.6076,-2.51624,1.44055,16.4627
-0.188016,0.2579,1.06676,4.31563,14.6763,-44.6061,31.9356,27.6764,-3.28246,-14.8934,56.1772,-62.6928,47.9577,-13.254,23.8445,-67.7287,-26.2901,-56.8687,77.7876,-31.0921
1.07671,1.41929,-0.812057,-1.79589,-0.0714004,37.2188,-12.0619,-2.17371,34.6939,-9.12497,-82.9874,-62.4736,-39.3703,20.8706,73.5567,33.5691,-92.5785,1.58614,-32.4427,18.1694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5323,-16.0015,23.8449,-26.7113,4.99277,4.06703,-5.97722,-4.8384,-3.56098,6.3434,3.43604,7.27155,6.1116,-13.7324,14.6319,13.6375,17.2329,-13.0489,20.614,-19.0798
1.96081,-14.6465,-11.6015,13.8817,-7.616,-14.8037,-11.1833,22.637,27.7026,-3.78748,-2.92299,3.03987,16.7017,25.288,2.76615,-9.68366,-19.0666,-15.2408,8.54541,-12.2686
-17.9919,-15.0015,23.8232,-16.604,1.41812,14.9568,-10.8818,20.7167,7.58699,-2.74743,7.82289,-1.46107,1.80003,16.9076,-12.2624,-15.3032,-18.6713,-10.2008,-3.92307,12.3312
9.9004,-9.01084,7.88581,4.46826,28.6775,-11.5902,-23.8707,0.884976,-15.81,7.91613,3.41165,-25.5346,-9.21197,-17.9759,-8.77796,-3.04657,13.2534,26.56,0.727586,1.44389
12.5223,1.4293,-13.6026,-14.6333,-9.69864,-19.9725,-1.29632,11.479,-6.53337,-1.56581,12.9447,-2.30729,-6.57382,-0.778535,-25.7418,-7.35048,-12.3766,-2.06494,12.328,-15.0936
-22.6743,12.5047,-15.5932,10.4692,5.93236,-0.769356,-12.7086,0.171669,-5.39103,14.5173,15.0561,-4.11502,-17.0781,-13.4411,21.8259,3.2399,4.58858,5.38154,-4.51685,-0.368696
22.5106,5.89286,4.9193,-12.9908,8.68022,2.40859,7.99658,-11.7025,16.0133,-11.6753,-0.472982,3.90143,12.9782,-2.94475,-20.1854,14.7737,8.82918,-22.8204,-3.48603,-17.8209
-2.01724,-9.60657,-16.6471,6.92431,-17.3389,-15.4434,-8.51663,6.60926,-13.8783,-13.7137,-0.725095,-0.785115,-10.3259,29.8346,4.72022,0.612292,-7.36791,-29.5358,-11.7347,-23.4693
-1.56189,6.49067,0.42661,-4.05105,-17.4891,-5.59786,-1.21899,1.25839,15.2333,4.48081,10.5442,-2.44913,14.6639,-22.322,22.1726,7.70124,5.93521,-2.87161,0.580623,-20.4464
11.4853,-28.7345,-6.58539,-3.05958,-3.28906,-4.44265,7.97026,-16.8449,18.3861,6.69223,-7.69267,-1.141,-14.3479,-7.71345,-6.74093,-8.72309,24.0072,5.20518,1.22427,10.8154
5.48552,19.827,20.887,1.45345,7.08123,-11.5212,-10.5823,-0.80907,23.7311,12.3578,-11.0946,-2.10656,10.9166,2.91105,8.25682,1.82256,-11.4281,-6.1463,11.2912,-15.2648
-21.9623,12.8669,2.44844,-11.5726,-21.1374,25.2903,0.973535,-22.7266,-12.4385,-6.59777,-13.2171,-2.6985,-18.7045,-4.02243,23.517,1.4604,-7.77026,-11.1485,1.01006,2.28561
-18.6529,20.8651,4.91937,-6.60154,-9.75118,-18.7736,-20.5195,16.7654,-16.599,-12.1342,-3.99584,-9.52171,19.3593,3.61745,-12.6524,-19.1562,-8.99309,26.8862,0.663502,-8.07093
-3.58895,-11.031,-2.05817,11.5191,-2.35715,2.94758,18.737,-10.7348,-5.85316,14.2682,3.66349,7.10031,6.85791,-20.1364,-2.59039,10.8995,-25.2706,-14.6366,18.4615,3.12371
15.5193,-7.99542,15.9103,9.46456,22.0567,-12.9639,-12.2973,16.5133,-11.5056,5.79686,4.79821,-17.9913,-10.4995,-18.2552,-0.0806737,24.5352,9.42022,-9.41256,-12.3426,-9.53501
-12.974,14.5264,-9.04278,5.94701,-14.7523,-15.0829,10.8129,-8.60347,-22.0557,-6.47734,-6.1302,-15.1205,-1.16085,-12.4908,19.9201,-4.1672,8.10002,1.92993,21.5533,-16.6968
-12.0155,-5.03272,8.87696,-0.0338642,-8.23995,-5.43172,-2.86693,-4.31268,3.18089,6.41153,14.8314,26.8487,-7.28691,-4.93794,-23.1988,7.17,15.9602,-10.9134,-16.3407,-6.22281
18.4978,27.5935,-8.03975,-15.5992,-16.4571,2.85163,-4.6954,5.06257,12.2676,-9.07238,-13.0045,15.4193,10.2027,-7.4493,12.5877,-7.76335,-18.8539,-23.5069,2.14551,-18.769
13.9043,2.94005,-2.04356,5.94501,9.29316,-0.227334,18.8335,-12.0411,4.79154,16.0248,-9.20823,-19.4814,9.19372,-6.24193,-19.538,3.5082,-25.3543,-26.3957,7.84117,-8.99691
5.90312,-22.9859,-18.9925,-15.651,3.13746,-15.9587,24.7937,1.52205,2.42709,-20.2038,-7.08556,-11.6811,24.6124,-8.91928,-7.48904,-7.29904,7.95171,10.7115,6.19268,-9.57544
-8.00753,10.4982,4.91063,-15.5885,24.6643,5.92581,23.0958,0.843201,-22.2093,16.3446,-2.53645,-9.40365,-1.05957,4.82207,8.18398,8.05833,-16.0656,28.3809,26.5211,1.93704
11.5114,-5.59657,-13.0237,-18.6345,-5.43638,11.6622,17.8264,8.8605,-4.95204,-2.55043,0.56225,-15.1783,1.03412,-3.64561,-5.55542,17.7315,2.22336,-16.2766,-15.4168,-5.82253
12.4901,5.49207,21.8708,-2.05103,-5.48276,-22.0478,-8.6014,-7.24691,3.34526,4.02243,14.9766,14.3212,-17.894,23.2803,-20.3755,-3.56893,-21.5987,9.07176,4.72992,-0.757088
16.8984,5.91536,25.5351,11.8971,-2.02576,-11.341,20.5033,-5.29843,-24.2742,-14.0923,8.79711,8.47837,-2.94252,3.11827,4.31923,19.3541,-5.10666,-5.44368,0.928343,1.61233
7.94057,-20.9484,17.5359,18.8452,-14.9807,-5.11504,-16.9419,2.5398,-12.2311,-14.1268,-12.8321,-9.92489,-9.1484,22.8095,-13.0196,15.2622,5.40571,15.2664,-16.9381,4.60692
1.93297,20.5042,15.8709,4.45517,-7.0726,8.08219,28.2721,-3.82328,-13.3867,5.08162,-15.1817,13.0428,-14.2296,8.31145,15.852,0.393791,-12.2006,-1.06946,9.24911,-10.302
15.5401,-9.0227,-22.977,1.43658,-6.83692,-1.32493,-24.1986,12.0983,14.2323,-3.40457,18.2195,-1.1755,5.44411,-7.11957,27.292,10.1843,-17.9264,13.2742,6.46513,-1.83731
8.497,22.8323,0.936112,15.8613,2.30691,-21.6874,0.438264,27.9373,-0.745339,-8.31058,-5.74422,-3.19025,-21.7689,19.1073,-13.9294,-6.72276,1.24184,4.65917,11.0975,-15.7385
10.4865,-10.9912,-1.57711,16.5362,-16.602,7.15938,-7.13293,-10.3194,6.99123,-6.24185,-8.85911,-2.85702,13.3038,-9.353,-17.857,22.5339,6.03366,3.58692,9.9151,28.267
7.92534,-13.6101,15.8511,-7.57707,2.61951,10.7668,-15.7467,2.55207,-6.50863,5.27453,-3.70969,-13.5863,11.6775,12.2583,6.49168,-2.62654,13.0108,-11.5754,-14.5215,15.2954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376.611,365.594,192.865,29.6696,466.14,-163.002,281.888,454.676,190.896,221.168,-356.595,85.8498,-147.091,-402.526,-20.5075,288.209,113.158,-51.9927,-223.217,-192.672
-109.747,-415.169,-284.753,209.883,254.858,242.737,-283.664,239.754,440.573,474.955,-193.923,221.274,499.03,-479.911,-204.247,-130.709,-26.43,297.832,-200.74,-432.872
188.234,-107.103,84.1606,-87.8709,493.875,238.895,-391.976,-459.686,-416.409,196.772,126.855,304.917,343.211,-375.143,-7.77031,-143.467,171.884,140.431,-123.411,278.235
-81.6109,-429.943,-108.509,74.195,-447.67,352.395,-280.625,-477.95,312.524,-10.8159,-496.026,129.134,450.999,453.978,357.561,89.6238,-366.334,18.1112,468.612,277.106
284.986,392.791,-386.066,-253.731,267.51,-459.675,-79.2822,-243.032,-28.8755,-152.12,66.5202,-397.129,5.99572,-409.078,468.588,0.812573,-279.009,248.962,358.454,438.931
-33.614,239.638,392.112,-327.592,-226.019,346.774,-209.199,-435.483,-59.1381,-124.453,24.5285,107.951,-295.261,-406.867,138.954,-261.806,125.937,203.787,256.231,-330.715
356.829,431.923,345.851,-321.164,406.04,-137.688,-157.137,-264.16,480.32,95.2809,-288.364,-388.954,-16.5395,-92.6413,141.914,-267.515,-295.098,397.459,302.758,68.8264
241.519,392.348,-23.3463,92.8542,254.642,-147.844,-319.767,144.088,159.429,336.652,396.04,-457.903,-150.467,191.439,-260.237,338.438,-270.544,9.0533,-109.099,119.502
-110.882,430.756,-23.0268,-121.714,-187.335,392.676,-194.116,-395.418,-424.966,181.907,-402.568,220.689,106.801,-289.213,70.924,101.605,-248.966,-236.082,-384.244,91.8428
310.671,289.24,209.136,51.1766,193.772,357.763,233.354,211.77,-249.447,81.9376,406.048,187.163,329.62,-14.2165,307.319,246.75,-37.0071,106.019,-427.468,-150.105
